ProbeName	ProbeDisplayName	TargetName	HUGOSymbol	Accessions	GenomeBuild	GenomicPosition	GlobalOutlier	GlobalOutlierReason	OutlierFrequency	GeneID
27034	Pls3_01	Pls3	Pls3	"NM_145629.2,XM_030251187.1,NM_001346519.1,XM_006527731.3,NM_001166454.2,XM_006527733.3,NM_001346520.1,NM_001166453.1"	GRCm38.p6	chrX:75816172-75816213	False		0	102866
27926	Rabac1_01	Rabac1	Rabac1	NM_010261.2	GRCm38.p6	chr7:24972134-24972175	False		0	14470
31152	Thrap3_01	Thrap3	Thrap3	"NM_146153.3,XM_030253453.1,XM_030253452.1,NM_001356455.1,XR_003954927.1,XR_003954926.1,NM_001356456.1"	GRCm38.p6	chr4:126180603-126180638	False		0	230753
32835	Wdpcp_01	Wdpcp	Wdpcp	"XM_030245784.1,XM_017314434.2,XM_006514637.4,XM_006514632.4,XM_006514636.3,XM_006514641.4,XM_006514631.4,XM_011243680.3,XM_030245787.1,XM_006514638.4,XM_030245786.1,XM_030245783.1,NM_145425.3,XM_006514635.4,NM_001364768.1,XM_017314435.2,XM_030245785.1"	GRCm38.p6	chr11:21695260-21695297	False		0	216560
32153	Txnrd1_01	Txnrd1	Txnrd1	"NM_001042523.1,NM_001042513.1,NM_001042514.1,NM_015762.2"	GRCm38.p6	chr10:82875645-82875688	False		0	50493
22194	Itm2a_01	Itm2a	Itm2a	NM_008409.2	GRCm38.p6	chrX:107399616-107399657	False		0	16431
31663	Tob1_01	Tob1	Tob1	"NM_009427.2,XM_030245921.1"	GRCm38.p6	chr11:94213854-94213899	False		0	22057
20090	Ggta1_01	Ggta1	Ggta1	"XM_011239028.3,XM_030247544.1,NM_001308299.1,NM_001145821.2,XM_011239029.1,XM_011239027.2,NM_001308300.1,XM_030247543.1,XM_030247542.1,NM_010283.4,XM_006497720.4,XM_011239026.2,XM_030247545.1"	GRCm38.p6	chr2:35402595-35402630	False		0	14594
31340	Tmem132c_01	Tmem132c	Tmem132c	NM_175432.3	GRCm38.p6	chr5:127359820-127359867	False		0	208213
18341	Dnajb11_01	Dnajb11	Dnajb11	"NM_001190804.1,NM_026400.5,NM_001190805.1"	GRCm38.p6	chr16:22862565-22862599	False		0	67838
18355	Dnajc11_01	Dnajc11	Dnajc11	"NM_172704.3,XM_030253511.1"	GRCm38.p6	chr4:151973621-151973655	False		0	230935
28810	Safb_01	Safb	Safb	"XM_006524160.4,NM_001163300.1,NM_001374619.1,XM_017317445.1"	GRCm38.p6	chr17:56588809-56588848	False		0	224903
19119	Exoc6_01	Exoc6	Exoc6	"NM_175353.2,XM_017318044.1"	GRCm38.p6	chr19:37570494-37570533	False		0	107371
27750	Ptpn21_01	Ptpn21	Ptpn21	"NM_001146199.1,NM_011877.2,XM_011244112.3"	GRCm38.p6	chr12:98733601-98733638	False		0	24000
13963	2610528J11Rik_01	2610528J11Rik	2610528J11Rik	"XM_006503272.3,NM_025572.2"	GRCm38.p6	chr4:118529533-118529567	False		0	66451
16458	Ccnt2_01	Ccnt2	Ccnt2	NM_028399.1	GRCm38.p6	chr1:127802250-127802287	False		0	72949
30044	Son_01	Son	Son	"NM_019973.2,NM_178880.4"	GRCm38.p6	chr16:91654920-91654955	False		0	20658
16934	Chgb_01	Chgb	Chgb	NM_007694.5	GRCm38.p6	chr2:132792372-132792409	False		0	12653
18773	Eif3a_01	Eif3a	Eif3a	NM_010123.3	GRCm38.p6	chr19:60781409-60781448	False		0	13669
16143	Capzb_01	Capzb	Capzb	"NM_001271405.1,XM_006538504.3,NM_009798.4,NM_001037761.2"	GRCm38.p6	chr4:139261988-139262025	False		0	12345
27641	Psmb4_01	Psmb4	Psmb4	NM_008945.3	GRCm38.p6	chr3:94884919-94884956	False		0	19172
16528	Cd2ap_01	Cd2ap	Cd2ap	"XM_011246265.3,XM_011246263.3,XR_001782031.2,NM_009847.3,XM_011246264.3"	GRCm38.p6	chr17:42826317-42826359	False		0	12488
27765	Ptprf_01	Ptprf	Ptprf	"XM_030253363.1,XM_006502875.2,XM_006502868.2,XM_006502870.2,XM_006502867.2,XM_006502866.2,NM_011213.2,XM_006502876.2,XM_030253360.1,XM_006502872.2,XM_030253361.1,XM_006502871.2,XM_006502865.2,XM_006502874.2,XM_030253362.1,XM_006502869.2,XM_006502864.2"	GRCm38.p6	chr4:118269235-118269270	False		0	19268
26587	Pdlim7_01	Pdlim7	Pdlim7	"NR_104287.1,XM_006517344.3,XM_006517345.3,XM_011244558.2,NM_026131.4,XM_011244559.2,NM_001114088.2,XM_006517349.1,XM_006517346.3,NM_001114087.2"	GRCm38.p6	chr13:55507493-55507527	False		0	67399
26942	Plcb1_01	Plcb1	Plcb1	"NM_019677.2,XM_006498930.3,NM_001145830.1"	GRCm38.p6	chr2:135220723-135220762	False		0	18795
26578	Pdk1_01	Pdk1	Pdk1	"NM_001360002.1,XM_011239444.2,XM_011239445.3,XR_003952294.1,XR_001782095.2,XM_011239446.3,NM_172665.5"	GRCm38.p6	chr2:71895707-71895742	False		0	228026
20030	Gde1_01	Gde1	Gde1	NM_019580.4	GRCm38.p6	chr7:118698595-118698630	False		0	56209
27739	Ptpa_01	Ptpa	Ptpa	"NR_156127.1,NM_001362733.1,NM_001362734.1,NR_156126.1,NM_138748.5"	GRCm38.p6	chr2:30443361-30443396	False		0	110854
16050	Cacnb4_01	Cacnb4	Cacnb4	"XM_006497642.4,NM_001355059.1,XM_006497641.4,XM_030247010.1,XM_017315163.1,NM_001037099.2,XM_011239015.1,NM_001285428.1,NM_001285426.1,NM_001285427.1,NM_146123.3"	GRCm38.p6	chr2:52451881-52451920	False		0	12298
22264	Jund_01	Jund	Jund	"NM_010592.5,NM_001286944.1"	GRCm38.p6	chr8:70699810-70699844	False		0	16478
29391	Ski_01	Ski	Ski	"NM_001357191.1,NM_011385.2"	GRCm38.p6	chr4:155222114-155222148	False		0	20481
19647	Flot1_01	Flot1	Flot1	"XM_006523656.4,XM_006523657.2,NM_008027.2"	GRCm38.p6	chr17:35824159-35824193	False		0	14251
29054	Selenos_01	Selenos	Selenos	"NM_024439.3,NM_001348246.1"	GRCm38.p6	chr7:66080351-66080390	False		0	109815
33264	Zfp318_01	Zfp318	Zfp318	"NM_021346.2,XM_011246554.3,NM_207671.4,XR_385351.4"	GRCm38.p6	chr17:46386765-46386804	False		0	57908
17744	Cxcl11_01	Cxcl11	Cxcl11	"NR_038116.1,NM_019494.1"	GRCm38.p6	chr5:92359739-92359776	False		0	56066
22280	Kat6a_01	Kat6a	Kat6a	"XM_017312794.2,XM_006509113.2,NM_001364449.1,NM_001081149.2"	GRCm38.p6	chr8:22919386-22919425	False		0	244349
17374	Cops3_01	Cops3	Cops3	"XM_030246025.1,NM_011991.1,XM_006533383.4,XM_030246027.1,XM_030246026.1,XR_003949446.1"	GRCm38.p6	chr11:59824383-59824422	False		0	26572
25009	Nucb1_01	Nucb1	Nucb1	"XM_017322024.2,NM_008749.2,NM_001163662.1,XM_006540696.3"	GRCm38.p6	chr7:45501667-45501701	False		0	18220
27546	Prrc2a_01	Prrc2a	Prrc2a	"XM_030249900.1,XM_030249899.1,NM_020027.3,XM_006524620.4,XM_006524621.4,NM_001199044.1"	GRCm38.p6	chr17:35156623-35156658	False		0	53761
14616	Aff4_01	Aff4	Aff4	"XM_011249331.3,NM_001363331.1,NM_033565.2,XM_030246443.1"	GRCm38.p6	chr11:53372368-53372407	False		0	93736
14466	Adam22_01	Adam22	Adam22	"XM_030254064.1,XM_006503532.4,XR_376691.4,NM_001098225.2,NM_001310439.1,XM_006503540.4,XM_006503529.4,XM_006503537.4,NM_001007220.3,XM_006503536.4,XM_006503533.4,XM_006503530.4,NM_001007221.3,XM_006503531.4,XM_006503528.4,XM_006503535.4,XM_006503542.4,XM_006503534.4,NM_001310440.1"	GRCm38.p6	chr5:8167373-8167408	False		0	11496
14684	AI854703_01	AI854703	AI854703	NR_027236.1	GRCm38.p6	chr6:48630174-48630210	False		0	243373
22340	Kcnip2_01	Kcnip2	Kcnip2	"NM_030716.3,NM_001276358.1,NM_145704.2,XM_006527469.3,XM_017318315.2,NM_145703.2,XM_006527470.4"	GRCm38.p6	chr19:45795615-45795649	False		0	80906
31392	Tmem184b_01	Tmem184b	Tmem184b	"NM_001253817.1,XM_006520806.3,XM_006520810.4,XM_006520805.4,XM_030248501.1,NM_001253819.1,XM_006520804.3,NM_001253820.1,XM_006520807.4,NM_172608.1"	GRCm38.p6	chr15:79366607-79366642	False		0	223693
30274	Sqle_01	Sqle	Sqle	NM_009270.3	GRCm38.p6	chr15:59317925-59317960	False		0	20775
29151	Serpinb6b_01	Serpinb6b	Serpinb6b	"NM_011454.2,XM_006516621.4,XM_006516622.4"	GRCm38.p6	chr13:32971513-32971551	False		0	20708
29178	Sesn1_01	Sesn1	Sesn1	"NM_001162908.1,NM_001013370.2"	GRCm38.p6	chr10:41896032-41896071	False		0	140742
15471	Atp6v1c1_01	Atp6v1c1	Atp6v1c1	NM_025494.3	GRCm38.p6	chr15:38679326-38679363	False		0	66335
21542	Hnrnpm_01	Hnrnpm	Hnrnpm	"NM_029804.3,NM_001109913.1"	GRCm38.p6	chr17:33670082-33670117	False		0	76936
29083	Senp2_01	Senp2	Senp2	"XM_030249324.1,NM_001357424.1,XM_006522689.4,XM_006522688.3,XM_030249323.1,XR_003951844.1,NM_029457.3,NR_027488.1"	GRCm38.p6	chr16:22018366-22018401	False		0	75826
18801	Eif4h_01	Eif4h	Eif4h	"NM_033561.2,NM_001312867.1"	GRCm38.p6	chr5:134627621-134627660	False		0	22384
20832	Gng5_01	Gng5	"Gng5,Gng5-ps"	"NR_153764.1,NM_010318.2"	GRCm38.p6	"chr3:146503323-146503361,chr16:22295171-22295209"	False		0	14707
27815	Pxmp4_01	Pxmp4	Pxmp4	"NM_021534.3,XM_017319155.2"	GRCm38.p6	chr2:154587896-154587930	False		0	59038
19244	Fam162a_01	Fam162a	Fam162a	NM_027342.2	GRCm38.p6	chr16:36046420-36046455	False		0	70186
21502	Hmgb2_01	Hmgb2	"Hmgb2,Gm20875"	"NM_001363444.1,NM_008252.3,NM_001363443.1,NM_001363445.1,XR_140686.4"	GRCm38.p6	"chr8:57514034-57514068,chr4:146749944-146749978"	False		0	97165
33188	Zfand2a_01	Zfand2a	Zfand2a	"NM_133349.3,NM_001159908.1"	GRCm38.p6	chr5:139478491-139478525	False		0	100494
31742	Tpt1_01	Tpt1	Tpt1	NM_009429.3	GRCm38.p6	chr14:75847272-75847307	False		0	22070
27045	Plxna2_01	Plxna2	Plxna2	"XR_373891.4,NM_008882.2,XM_006497240.4"	GRCm38.p6	chr1:194643953-194643988	False		0	18845
31874	Triobp_01	Triobp	Triobp	"XM_006520291.3,XM_017316365.2,XM_006520286.1,XM_006520289.2,NM_001039156.1,XM_006520285.2,XM_006520288.2,XM_006520284.1,NM_001024716.1,NM_138579.4,XM_006520287.1"	GRCm38.p6	chr15:78990830-78990875	False		0	110253
19082	Etnk1_01	Etnk1	Etnk1	"XM_006507012.1,NM_029250.2,XM_006507011.4"	GRCm38.p6	chr6:143180621-143180656	False		0	75320
23056	Lrch1_01	Lrch1	Lrch1	"XM_017316067.2,XR_001781129.2,XM_006519154.4,XM_006519157.4,NM_001252132.1,XM_006519156.3,XM_006519155.4,XM_006519158.4,XM_006519160.4,NM_001033439.3"	GRCm38.p6	chr14:74835686-74835723	False		0	380916
19642	Fli1_01	Fli1	Fli1	"XM_006510008.3,NM_008026.5,XM_006510009.3,XM_017313133.1"	GRCm38.p6	chr9:32461256-32461297	False		0	14247
30070	Sox18_01	Sox18	Sox18	NM_009236.2	GRCm38.p6	chr2:181670897-181670931	False		0	20672
24515	Ndufa12_01	Ndufa12	Ndufa12	"NM_001364691.1,NM_025551.4"	GRCm38.p6	chr10:94203296-94203330	False		0	66414
15041	Apcdd1_01	Apcdd1	Apcdd1	NM_133237.4	GRCm38.p6	chr18:62936911-62936950	False		0	494504
17366	Copa_01	Copa	Copa	"XM_030245513.1,NM_009938.4"	GRCm38.p6	chr1:172091166-172091209	False		0	12847
26852	Pip4p1_01	Pip4p1	Pip4p1	"XM_017315964.2,NM_001310505.1,NM_001033271.5,NM_001310506.1,XM_030247755.1,NM_001310507.1"	GRCm38.p6	chr14:50930163-50930198	False		0	219024
28105	Rbm42_01	Rbm42	Rbm42	NM_133693.2	GRCm38.p6	chr7:30649684-30649719	False		0	68035
28747	Rufy3_01	Rufy3	Rufy3	"XM_006535109.4,XM_017320984.2,XR_003955674.1,XR_001784724.2,XR_003955675.1,XR_001784725.2,XR_001784720.2,XR_389285.4,XR_001784721.2,XM_017320983.2,XM_006535111.2,XR_001784722.1,XR_001784723.1,NM_001289774.1,NM_001289775.1,NM_001289776.1,NM_001289777.1,NM_001359208.1,NM_001359209.1,NM_027530.3,XM_006535116.4,XM_006535115.4,XM_006535114.3,XM_006535112.2"	GRCm38.p6	chr5:88614989-88615024	False		0	52822
31213	Tjp2_01	Tjp2	Tjp2	"NM_001360392.1,XM_030250861.1,XM_017318136.1,XM_006526904.4,NM_001376368.1,NM_001198985.2,NM_001360391.1,XM_006526909.2,XM_006526907.3,NM_011597.5"	GRCm38.p6	chr19:24134933-24134972	False		0	21873
18752	Eid2_01	Eid2	Eid2	NM_198425.2	GRCm38.p6	chr7:28268553-28268602	False		0	386655
18363	Dnajc19_01	Dnajc19	Dnajc19	"NM_001286972.1,NM_026332.4,NM_001026211.2,NM_001286973.1"	GRCm38.p6	chr3:34079248-34079284	False		0	67713
24020	Mrpl30_01	Mrpl30	Mrpl30	"NM_027098.3,XM_011238417.3,NM_001356482.1"	GRCm38.p6	chr1:37897693-37897729	False		0	107734
28600	Rplp1_01	Rplp1	Rplp1	NM_018853.3	GRCm38.p6	chr9:61913477-61913514	False		0	56040
19702	Cep20_01	Cep20	Cep20	"XM_017317110.2,NM_025345.2,XR_001781849.2"	GRCm38.p6	chr16:14313926-14313966	False		0	66086
18866	Emg1_01	Emg1	Emg1	"XM_030255170.1,NM_013536.2"	GRCm38.p6	chr6:124705585-124705620	False		0	14791
24388	Nacc1_01	Nacc1	Nacc1	"XM_006531295.4,NM_025788.3,XM_006531294.4,XM_006531292.3,XM_006531293.4"	GRCm38.p6	chr8:84677203-84677240	False		0	66830
27506	Prpf39_01	Prpf39	Prpf39	"NM_177806.3,XR_003950061.1,XR_001780462.2,XM_006516031.3,XM_030246780.1,XM_030246781.1,NM_001374212.1,NM_001374213.1"	GRCm38.p6	chr12:65042542-65042577	False		0	328110
29113	Serinc3_01	Serinc3	Serinc3	"XM_030251672.1,XM_006499616.3,NM_012032.4"	GRCm38.p6	chr2:163639250-163639295	False		0	26943
14843	Amfr_01	Amfr	Amfr	"XM_017312768.2,NM_011787.2"	GRCm38.p6	chr8:94005140-94005189	False		0	23802
15967	C1qbp_01	C1qbp	C1qbp	NM_007573.2	GRCm38.p6	chr11:70978469-70978504	False		0	12261
30322	Srsf2_01	Srsf2	Srsf2	"XR_003949365.1,XR_003949364.1,XR_003949363.1,XM_030245724.1,XR_003949366.1,NM_011358.2,XM_011248835.3"	GRCm38.p6	chr11:116852793-116852829	False		0	20382
27976	Ralb_01	Ralb	Ralb	"XM_006529782.2,NM_022327.5"	GRCm38.p6	chr1:119483498-119483537	False		0	64143
33750	Fam177a_01	Fam177a	"Fam177a,Fam177a2"	"NM_001100116.1,XM_006515319.4,NM_028527.2,XM_006516277.4"	GRCm38.p6	"chr12:55199628-55199662,chr12:55124564-55124598"	False		0	73385
23884	Mog_01	Mog	Mog	"XM_006523768.3,NM_010814.2"	GRCm38.p6	chr17:37020554-37020597	False		0	17441
31553	Tmod4_01	Tmod4	Tmod4	"XM_017319636.1,XM_030252672.1,XM_017319637.2,NM_016712.4,XM_030252671.1,XM_030252670.1"	GRCm38.p6	chr3:95127845-95127882	False		0	50874
19818	Ftsj3_01	Ftsj3	Ftsj3	NM_025310.3	GRCm38.p6	chr11:106255359-106255406	False		0	56095
16242	Cbx5_01	Cbx5	Cbx5	"XM_006520377.2,XM_006520376.3,XM_006520372.4,NM_001110216.1,NM_001358950.1,NM_001076789.2,XM_006520375.4,XM_006520374.3,NM_007626.3,XM_030248308.1"	GRCm38.p6	chr15:103205633-103205669	False		0	12419
28628	Rps20_01	Rps20	Rps20	NM_026147.6	GRCm38.p6	chr4:3835257-3835291	False		0	67427
9033	Bad_01	Bad	Bad	"NM_007522.3,NM_001285453.1"	GRCm38.p6	chr19:6950649-6950683	False		0	12015
17259	Cnpy2_01	Cnpy2	Cnpy2	"XM_030245184.1,NM_019953.1,XM_006513902.4"	GRCm38.p6	chr10:128326214-128326251	False		0	56530
28885	Scamp1_01	Scamp1	Scamp1	"NM_029153.1,XM_030247117.1,XM_006517515.2,NM_001346609.1,XM_030247116.1"	GRCm38.p6	chr13:94208210-94208249	False		0	107767
30487	Strap_01	Strap	Strap	NM_011499.3	GRCm38.p6	chr6:137748697-137748742	False		0	20901
23542	Mcmbp_01	Mcmbp	Mcmbp	NM_145955.3	GRCm38.p6	chr7:128720617-128720652	False		0	210711
33942	Pakap_01	Pakap	Pakap	"NM_001304544.1,NM_009649.3,NM_001035533.2,NM_001035532.2,NM_001384157.1,NM_001384150.1"	GRCm38.p6	chr4:57856322-57856356	False		0	677884
28884	Scai_01	Scai	Scai	"XR_001783044.2,XR_003953451.1,NM_178778.3"	GRCm38.p6	chr2:39123053-39123090	False		0	320271
21545	Hnrnpul1_01	Hnrnpul1	Hnrnpul1	"NM_144922.3,XM_006539856.3,NM_178089.3,NM_001360789.1"	GRCm38.p6	chr7:25748356-25748391	False		0	232989
16106	Camkv_01	Camkv	Camkv	"XR_003947887.1,XM_006511722.3,NM_145621.2"	GRCm38.p6	chr9:107946182-107946217	False		0	235604
21175	Gucd1_01	Gucd1	Gucd1	"NM_001347201.1,XM_030245248.1,XM_030245249.1,NM_175133.2,XM_006514034.4"	GRCm38.p6	chr10:75508890-75508927	False		0	68778
17081	Cldn11_01	Cldn11	Cldn11	NM_008770.3	GRCm38.p6	chr3:31150210-31150245	False		0	18417
17054	Ckmt1_01	Ckmt1	Ckmt1	"NM_001355069.1,NM_009897.3,XM_006498656.3"	GRCm38.p6	chr2:121362719-121362760	False		0	12716
10809	Rtn4_01	Rtn4	Rtn4	"NM_194052.3,NM_194051.3,NM_194054.3,NM_194053.3,NM_024226.4"	GRCm38.p6	chr11:29733699-29733741	False		0	68585
26830	Pik3r3_01	Pik3r3	Pik3r3	"NM_001355584.1,XM_006502859.3,XM_006502860.4,NM_001355585.1,NM_001355586.1,XM_030253316.1,XM_006502861.3,NM_181585.6"	GRCm38.p6	chr4:116286947-116286982	False		0	18710
17535	Crlf2_01	Crlf2	Crlf2	"XR_003955684.1,XR_003955685.1,NM_016715.4,NM_001310694.1,NM_001164735.1,XM_011249547.3,XR_003955683.1,XR_003955682.1"	GRCm38.p6	chr5:109557133-109557167	False		0	57914
26201	Otud6b_01	Otud6b	Otud6b	NM_152812.4	GRCm38.p6	chr4:14818217-14818252	False		0	72201
23030	Loxl2_01	Loxl2	Loxl2	"XM_006519747.2,XM_006519745.2,XM_006519746.2,NM_033325.2,XM_006519744.3"	GRCm38.p6	chr14:69692380-69692414	False		0	94352
33720	Ctsl_01	Ctsl	Ctsl	"XM_006517080.2,NM_009984.4"	GRCm38.p6	chr13:64364137-64364171	False		0	13039
18726	Eftud2_01	Eftud2	Eftud2	"NM_001109995.1,XM_006532665.4,NM_011431.3"	GRCm38.p6	chr11:102869112-102869149	False		0	20624
33556	Zmynd11_01	Zmynd11	Zmynd11	"NM_001199141.2,XM_017315567.2,NM_001347471.1,NM_144516.4,XM_006516492.3,NM_001347476.1,NM_001347477.1,XM_006516498.3,NM_001347481.1,NM_001347480.1,NM_001347474.1,XM_006516494.4,XM_006516502.4,XM_006516501.4,XM_006516497.3,XM_006516500.3,XM_006516493.3,NM_001347479.1,XM_006516504.3,XM_006516496.4,XM_030247363.1,XM_006516506.4,XM_006516491.4,NM_001347472.1,NM_001347473.1,XM_030247361.1,NM_001347470.1"	GRCm38.p6	chr13:9698636-9698675	False		0	66505
29926	Smpdl3a_01	Smpdl3a	Smpdl3a	NM_020561.2	GRCm38.p6	chr10:57800962-57800999	False		0	57319
23197	Lsr_01	Lsr	Lsr	"XM_011250632.3,NM_001164184.1,NM_001164185.1,XM_011250631.3,NM_017405.2,XM_011250633.3"	GRCm38.p6	chr7:30958219-30958254	False		0	54135
31585	Tmx3_01	Tmx3	Tmx3	NM_198295.2	GRCm38.p6	chr18:90523553-90523588	False		0	67988
18136	Degs1_01	Degs1	Degs1	"XM_030246432.1,NM_001360783.1,NM_007853.5"	GRCm38.p6	chr1:182279439-182279484	False		0	13244
24557	Ndufv3_01	Ndufv3	Ndufv3	"NM_001083891.1,NM_030087.2"	GRCm38.p6	chr17:31521655-31521689	False		0	78330
33175	Zdhhc24_01	Zdhhc24	Zdhhc24	"NM_027476.3,NM_001168517.1,NM_001168516.1"	GRCm38.p6	chr19:4880174-4880210	False		0	70605
26945	Plcb4_01	Plcb4	Plcb4	"XM_006498946.4,NM_001355154.1,XM_011239357.3,XM_006498948.4,XM_011239358.3,XM_011239359.3,XM_006498947.4,XM_006498941.1,XM_006498945.4,XM_030248539.1,NM_001355155.1,XM_006498950.3,XM_006498943.2,NM_001355153.1,XM_030248556.1,XM_030248532.1,XM_030248529.1,XM_006498939.3,XM_006498938.3,XM_030248537.1,XM_006498937.4,NM_001355156.1,XM_006498936.3,NM_013829.3"	GRCm38.p6	chr2:135954354-135954393	False		0	18798
15401	Atl3_01	Atl3	Atl3	"NM_146091.4,NM_001163505.1,XM_006526604.4"	GRCm38.p6	chr19:7516909-7516946	False		0	109168
24662	Ngef_01	Ngef	Ngef	"NM_019867.2,NM_001111314.1"	GRCm38.p6	chr1:87509245-87509280	False		0	53972
27447	Prl3d1_01	Prl3d1	"Prl3d3,Prl3d2,Prl3d1"	"NM_001361097.1,NM_172155.2,NM_172156.3,NM_001205322.1,NM_008864.3,XM_006516639.4"	GRCm38.p6	"chr13:27127275-27127311,chr13:27099978-27100014,chr13:27162313-27162349"	False		0	215029
24390	Nadk_01	Nadk	Nadk	"XM_006538665.3,XM_006538662.4,NM_001355599.1,XM_006538663.4,NM_001159637.1,NM_138671.3"	GRCm38.p6	chr4:155584153-155584188	False		0	192185
29624	Slc35b1_01	Slc35b1	Slc35b1	"NM_001357797.1,XM_006531986.3,XM_030245471.1,NM_016752.3"	GRCm38.p6	chr11:95387799-95387834	False		0	110172
27389	Prelp_01	Prelp	Prelp	"XM_006529084.4,NM_054077.4,XM_006529083.3,XM_006529085.4"	GRCm38.p6	chr1:133914580-133914617	False		0	116847
29542	Slc25a30_01	Slc25a30	Slc25a30	"XM_006519456.4,XM_006519455.4,NM_026232.3"	GRCm38.p6	chr14:75775078-75775113	False		0	67554
20829	Gng2_01	Gng2	Gng2	"NM_010315.4,NM_001285910.1,NM_001285911.1,NM_001038637.1,NM_001285909.1,XM_030247652.1,NM_001285908.1"	GRCm38.p6	chr14:19875894-19875928	False		0	14702
21284	H4c17_01	H4c17	"H4c9,H4c18,H4c17"	"NM_175657.3,NM_001195421.1,NM_175656.3"	GRCm38.p6	"chr13:21811788-21811822,chr13:22041285-22041319,chr13:21832120-21832154"	False		0	319158
17925	Dab2ip_01	Dab2ip	Dab2ip	"XM_006498307.3,NM_001290639.1,XM_011239172.2,XM_017319251.2,XM_030252055.1,NM_001290637.1,NM_001001602.2,XM_006498305.4,XM_006498304.4,XM_011239174.1,NM_001114124.2,NM_001114125.1,NM_001290640.1,XM_011239175.1,NM_001290641.1,XM_006498311.1"	GRCm38.p6	chr2:35710218-35710253	False		0	69601
24715	Nkiras2_01	Nkiras2	Nkiras2	"NM_028024.2,XM_030246341.1"	GRCm38.p6	chr11:100624241-100624275	False		0	71966
15233	Arl8b_01	Arl8b	Arl8b	NM_026011.3	GRCm38.p6	chr6:108813641-108813676	False		0	67166
8934	Apoe_01	Apoe	Apoe	"NM_001305844.1,NM_001305843.1,XM_030242015.1,NM_001305819.1,NM_009696.4"	GRCm38.p6	chr7:19696797-19696831	False		0	11816
26286	Pak2_01	Pak2	Pak2	"NM_177326.3,XM_006522072.4"	GRCm38.p6	chr16:32043899-32043934	False		0	224105
26392	Pbx2_01	Pbx2	Pbx2	NM_017463.3	GRCm38.p6	chr17:34593580-34593621	False		0	18515
28681	Rrp15_01	Rrp15	Rrp15	NM_026041.2	GRCm38.p6	chr1:186736193-186736230	False		0	67223
17726	Cuta_01	Cuta	Cuta	"NM_026948.3,XM_030250013.1,XM_006524832.4,NM_026307.3,NR_104458.1"	GRCm38.p6	chr17:26938891-26938932	False		0	67675
20750	Gm8094_01	Gm8094	"Gm21977,Gm7980,Gm3141,Gm8212,Gm16506,Gm8094,Gm6401,Gm17175,Gm6482,Gm7970,Gm8256,Gm8232,Gm8138,1700091H14Rik,Gm21162,Gm17124,Gm3072,Gm17026,Gm9611,Gm8229,Gm8020,Gm8127,Gm8005,Gm8220,Gm8165,Gm7945"	"XR_003951230.1,XM_017316265.1,XM_011245258.3,XM_011245244.3,XM_011245247.3,XM_011245307.1,XM_011245246.1,XM_011245257.1,NM_001378433.1,XM_017316270.2,XM_017316262.2,NM_001378406.1,NM_001378434.1,XM_030248237.1,XM_017316263.2,NR_105055.1,XR_874547.2,XM_030248235.1,XM_017316338.2,XM_011245283.1,XM_011245282.2,XM_030248236.1,XM_017316271.2,XR_003951234.1,XM_017316268.1,XM_017316269.2,NR_073362.1,XM_017316336.1,XM_011245261.2,NM_001374187.1,XM_011245309.1,XM_011245285.1,XM_030248238.1,XM_011245284.2,XM_017316274.1,XM_017316264.1"	GRCm38.p6	"chr14:42092528-42092562,chr14:42597240-42597274,chr14:43413589-43413623,chr14:42850751-42850785,chr14:44436294-44436328,chr14:44200333-44200367,chr14:41904591-41904625,chr14:51571573-51571607,chr14:43291086-43291120,chr14:43674705-43674739,chr14:43514427-43514461,chr14:44368063-44368097,chr14:44616232-44616266,chr14:42436936-42436970,chr14:43073919-43073953,chr14:42499663-42499697,chr14:41383665-41383699,chr14:43148341-43148375,chr14:44288257-44288291,chr14:43725015-43725049,chr14:42294658-42294692,chr14:41552882-41552916,chr14:41622136-41622170,chr14:41965455-41965489,chr14:42257399-42257433"	False		0	100504444
30566	Supt16_01	Supt16	Supt16	NM_033618.3	GRCm38.p6	chr14:52182185-52182220	False		0	114741
17222	Cnep1r1_01	Cnep1r1	Cnep1r1	"XM_011248421.2,NM_029074.3,XM_011248420.2"	GRCm38.p6	chr8:88119786-88119835	False		0	382030
23756	Mid1_01	Mid1	Mid1	"XM_006528739.4,XM_011247789.3,XM_006528736.4,XM_017318411.2,XM_006528737.4,NM_001290506.1,NM_001290512.1,NM_010797.3,XM_030251241.1,NM_001290505.1,XM_017318409.2,NM_001290504.1,XM_017318413.2,XM_017318410.2,XR_878259.3,XM_030251243.1,XM_017318412.2,XM_030251242.1,XM_030251244.1,XM_017318408.2"	GRCm38.p6	chrX:169981975-169982014	False		0	17318
22226	Jag2_01	Jag2	Jag2	"XR_872707.3,XM_011243999.2,NM_010588.2,XM_011243998.2,XM_006515486.3,XR_872706.2,XR_872705.2,XM_011244000.2"	GRCm38.p6	chr12:112929066-112929100	False		0	16450
